CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.562, 0.63, "7.29165+-9.82888*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.63, 0.698, "1.44687+-0.551452*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.698, 0.766, "1.62368+-0.804763*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.766, 0.8135, "2.51927+-1.97394*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "2.35821+-1.77595*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "3.84784+-3.54826*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "3.01918+-2.59304*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.22073+-1.70042*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "4.23102+-3.88196*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "5.36751+-5.08907*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "4.17163+-3.83618*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "3.95017+-3.60728*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "3.93378+-3.59056*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.348602"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -15, 0, "1.31726"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0, 0.12, "1.14531"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.17448+-0.318802*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-0.346325+4.02635*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "0.297003+2.72407*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "8.61689+-12.08*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-2.37172+5.36224*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "3.26532+-2.71375*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "4.02643+-3.70737*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.51055+5.55751*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "2.34951+-1.4146*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "7.91262+-7.82741*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "4.86135+-4.41626*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "0.42742+0.395383*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-19.0939+21.1296*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "9.9957+-9.34661*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "5.46869+-4.66753*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "8.256+-7.51027*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.763041"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "0.979906"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0, 0.12, "1.07344"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.12802+-0.533962*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-1.18761+6.08212*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "4.04785+-4.51598*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "7.33927+-10.3726*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-3.41441+6.69674*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "1.97989+-1.03149*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "2.90445+-2.23849*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.22359+5.29445*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "5.45726+-5.03375*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "4.75815+-4.22786*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "5.95084+-5.56122*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "1.40756+-0.630911*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-21.0659+23.2389*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "9.86984+-9.17148*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "6.62689+-5.8196*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "7.02228+-6.22284*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.815983"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "2.42707"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0, 0.12, "1.20714"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.21835+-0.218359*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-0.0174073+3.31237*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "-1.26932+5.84662*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "8.36734+-11.3005*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-0.0614919+2.07863*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "2.90399+-2.16991*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "5.39614+-5.42338*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-6.7549+9.51337*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "6.42376+-6.16619*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "8.09116+-8.08825*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "2.21745+-1.52178*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "3.73608+-3.16978*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-15.7724+17.5509*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "6.33366+-5.60898*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "7.9478+-7.27733*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "7.34967+-6.66731*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.701071"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "0.812455"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0, 0.12, "0.482253"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "0.448904+0.788079*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-1.40789+6.0932*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "1.48624+0.234649*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "7.01219+-9.59801*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-3.34124+6.83601*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "2.84717+-2.02991*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "4.26711+-3.88361*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.12738+5.2061*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "0.720115+0.62848*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "9.89177+-9.94403*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "4.95009+-4.41952*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "-0.239842+1.21253*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-21.7914+24.1032*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "11.333+-10.6002*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "6.09401+-5.18523*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "9.34368+-8.49953*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.760369"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "1.49847"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0, 0.12, "1.25095"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.43494+-0.716179*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "0.0347969+3.28424*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "-0.129952+3.61774*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "9.19281+-12.9708*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-2.0236+4.83302*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "3.41537+-2.9592*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "3.93994+-3.64402*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.64804+5.68355*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "2.93444+-2.14807*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "7.20191+-7.06734*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "4.82938+-4.41499*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "0.666966+0.102008*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-18.125+20.0616*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "9.51538+-8.89635*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "5.24407+-4.48157*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "7.86532+-7.15495*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.66869"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "1.80094"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.12, "1.34616"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.42247+-0.753026*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-0.146052+3.72848*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "0.453433+2.51494*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "9.04681+-12.7758*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-2.22326+5.11324*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "3.25521+-2.73557*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "4.45143+-4.29722*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.47271+5.44358*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "2.14611+-1.24152*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "7.80185+-7.7611*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "4.44781+-4.01148*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "1.3403+-0.639239*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-18.9607+20.9231*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "9.08486+-8.4593*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "5.04752+-4.28634*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "6.79634+-6.06995*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.743257"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "0.850006"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.12, "0.952118"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "0.93507+0.100965*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-0.540095+4.31572*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "0.145843+2.92718*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "8.20404+-11.4112*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-2.51606+5.60479*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "3.27618+-2.69355*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "3.61682+-3.13825*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.5483+5.66952*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "2.54697+-1.58244*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "8.02236+-7.89413*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "5.26283+-4.80913*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "-0.455145+1.39594*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-19.229+21.3363*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "10.8798+-10.2077*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "5.87776+-5.03767*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "9.67015+-8.90549*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.78207"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -15, 0, "1.66387"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0, 0.12, "1.12883"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.19321+-0.647186*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-0.309767+3.64703*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "0.384216+2.24221*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "7.67537+-10.7314*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-2.6331+5.63128*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "2.78352+-2.12893*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "3.6386+-3.24523*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.75808+5.8472*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "1.98888+-0.990352*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "7.61197+-7.47231*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "4.80038+-4.32911*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "-0.46674+1.3867*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-19.3779+21.4729*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "10.3845+-9.70825*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "5.55214+-4.71355*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "9.38489+-8.62252*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.784536"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -15, 0, "0.956248"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0, 0.12, "1.16232"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.15463+0.0229379*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35, 0.494, "-0.384252+4.41973*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.494, 0.562, "0.206178+3.22453*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.562, 0.63, "9.59373+-13.4793*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.63, 0.698, "-2.09905+5.08067*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.698, 0.766, "3.76555+-3.32133*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.766, 0.8135, "4.42867+-4.18702*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "-3.25193+5.2544*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "2.72398+-1.85554*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "8.22294+-8.19441*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "4.92326+-4.50555*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "1.35754+-0.636082*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-18.7924+20.7658*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "9.58808+-8.96747*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "5.38016+-4.6182*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "7.07895+-6.35078*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.740847"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -15, 0, "2.76995"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0, 0.12, "1.47774"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.7386+-2.17382*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.35, 0.494, "1.3851+-1.16381*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.494, 0.562, "1.45721+-1.3098*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.562, 0.63, "0.93329+-0.377553*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.63, 0.698, "0.785415+-0.14283*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.698, 0.766, "0.411563+0.392775*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.766, 0.8135, "1.36947+-0.857752*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "0.887832+-0.2657*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "1.33497+-0.797697*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "0.877704+-0.270584*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "1.00196+-0.409495*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "2.56848+-2.10946*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "0.831527+-0.264583*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "1.04885+-0.492266*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "0.769594+-0.203629*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "1.21066+-0.653472*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.558173"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -15, 0, "0"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0, 0.12, "0.21831"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.12, 0.35, "-0.21957+3.649*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.35, 0.494, "0.373825+1.95359*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.494, 0.562, "0.25277+2.19864*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.562, 0.63, "1.13223+0.633765*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.63, 0.698, "1.38045+0.239756*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.698, 0.766, "2.00801+-0.659316*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.766, 0.8135, "0.40006+1.43983*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "1.20854+0.446007*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "0.457957+1.33902*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "1.22554+0.454204*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "1.01696+0.687382*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "-1.61261+3.54096*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "1.30305+0.444132*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "0.938249+0.826323*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "1.40701+0.341814*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "0.666625+1.09692*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9985, 1.1, "1.7619"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -15, 0, "1.00463"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0, 0.12, "1.41012"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.12, 0.35, "1.75972+-2.91334*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.35, 0.494, "0.880938+-0.402544*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.494, 0.562, "1.22092+-1.09077*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.562, 0.63, "-0.961877+2.79321*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.63, 0.698, "-0.198273+1.58114*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.698, 0.766, "0.0538131+1.21999*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.766, 0.8135, "0.349718+0.833689*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "0.223975+0.98826*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "-0.0398226+1.30212*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "0.0949928+1.14671*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "-0.00931459+1.26332*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "-1.57913+2.96686*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "-0.20122+1.50334*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "-0.361569+1.67133*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "-0.0861233+1.38663*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "-0.741162+2.0547*x"
